Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Operating Profit Rate, Pre-tax net Interest Rate, After-tax net Interest Rate, Non-industry income and expenditure/revenue, Continuous interest rate (after tax), Operating Expense Rate, Research and development expense rate, Cash flow rate, Interest-bearing debt interest rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Revenue Per Share (Yuan ¥), Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Realized Sales Gross Profit Growth Rate, Operating Profit Growth Rate, After-tax Net Profit Growth Rate, Regular Net Profit Growth Rate, Continuous Net Profit Growth Rate, Total Asset Growth Rate, Net Value Growth Rate, Total Asset Return Growth Rate Ratio, Cash Reinvestment %, Current Ratio, Quick Ratio, Interest Expense Ratio, Total debt/Total net worth, Debt ratio %, Net worth/Assets, Long-term fund suitability ratio (A), Borrowing dependency, Contingent liabilities/Net worth, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Inventory and accounts receivable/Net value, Total Asset Turnover, Accounts Receivable Turnover, Average Collection Days, Inventory Turnover Rate (times), Fixed Assets Turnover Frequency, Net Worth Turnover Rate (times), Revenue per person, Operating profit per person, Allocation rate per person, Working Capital to Total Assets, Quick Assets/Total Assets, Current Assets/Total Assets, Cash/Total Assets, Quick Assets/Current Liability, Cash/Current Liability, Current Liability to Assets, Operating Funds to Liability, Inventory/Working Capital, Inventory/Current Liability, Current Liabilities/Liability, Working Capital/Equity, Current Liabilities/Equity, Long-term Liability to Current Assets, Retained Earnings to Total Assets, Total income/Total expense, Total expense/Assets, Current Asset Turnover Rate, Quick Asset Turnover Rate, Working capitcal Turnover Rate, Cash Turnover Rate, Cash Flow to Sales, Fixed Assets to Assets, Current Liability to Liability, Current Liability to Equity, Equity to Long-term Liability, Cash Flow to Total Assets, Cash Flow to Liability, CFO to Assets, Cash Flow to Equity, Current Liability to Current Assets, Liability-Assets Flag, Net Income to Total Assets, Total assets to GNP price, No-credit Interval, Gross Profit to Sales, Net Income to Stockholder's Equity, Liability to Equity, Degree of Financial Leverage (DFL), Interest Coverage Ratio (Interest expense to EBIT), Net Income Flag, Equity to Liability
1,0.41651635548189,0.477976450065416,0.474168852722308,0.616980642557546,0.616980642557546,0.998902994637453,0.796658192390915,0.808718352930638,0.302384915667624,0.780927165851086,0.000440921951264,6860000000.0,0.462692601259824,0.0006580658065806,0.0,0.155282120433189,0.155282120433189,0.155282120433189,0.199205823957644,0.319056376883356,0.0053843943312612,0.0937220096083381,0.155908714317994,0.0308535578729838,0.848138174676313,0.689400901022555,0.689400901022555,0.217591433452493,0.000109086958094,0.0008708580279819,0.264157555695425,0.379605826906598,0.0023744075681511,0.0018946034059192,0.629525965397734,0.0117299993616575,0.166520542975481,0.833479457024519,0.005177680019486,0.379579406955755,0.0053658477137564,0.0937352419105314,0.154950607043209,0.396358365162917,0.0389805097451274,0.0007973785925151,0.0079387918041815,0.0001016508518704,4310000000.0,0.0206451612903226,0.0031520350160833,0.391329911128197,0.0094212098710538,0.697667398083352,0.112146603486182,0.137863132063005,0.0482164279606201,0.0019510644564564,0.002473304034714,0.103196129782768,0.342972190599593,0.276895772758513,0.0014509381062861,0.586198994992045,0.726941503062764,0.332391134016373,0.0434290118295531,0.91057842074133,0.0020834959028221,0.0366841983183279,0.0001706520067414,0.0001439553341484,0.593744689791211,0.0001603746148536,0.671559087635386,0.391752058466857,0.586198994992045,0.332391134016373,0.124288815173566,0.637790819782719,0.458485545782306,0.577061170653879,0.313474036857303,0.113155621530278,0,0.764491063946645,0.000891419650798,0.623175015358747,0.616975368468724,0.836718306389664,0.283286110788371,0.0265566492830531,0.563721307634597,1,0.0214815612925753
1,0.471310876029835,0.535870039249891,0.524439209807806,0.615308666887675,0.615308666887675,0.999023857035728,0.79735708842017,0.809285232183535,0.303353161506355,0.781539097221579,0.0002932541485459,6760000000.0,0.45942477542085,0.0006360636063606,0.0,0.169061565041507,0.169061565041507,0.169061565041507,0.212347546563298,0.312619367616892,0.0184975119863273,0.100643270092012,0.168411538751224,0.0220748758420288,0.847993572275038,0.689014606703447,0.689014606703447,0.217549422900618,6630000000.0,0.0004389475818729,0.263774467522981,0.366184195819828,0.0061722116311649,0.0031379173960401,0.640100135614581,0.0115749733264028,0.165553103364876,0.834446896635124,0.00521981002233,0.381105969137722,0.0053658477137564,0.100615565000733,0.167423271246512,0.406345999520379,0.0779610194902549,0.0004585434145252,0.0138196629621249,3440000000.0,0.0001452475676706,0.0275806451612903,0.0096646740008519,0.393964406051424,0.0085201245324366,0.755729690684704,0.323247159215496,0.521668424633284,0.0237606758721159,0.0037144290696294,0.0008077718399145,0.155952972476825,0.335353676183975,0.282490126129379,0.0067003444820143,0.898094525965715,0.732404191468308,0.335491656208277,0.0026566245245467,0.930467637420825,0.0022160785439318,0.0335961711653545,0.0002704916992082,0.0001694171899116,0.593921640394093,3330000000.0,0.671545820371244,0.274365702506771,0.898094525965715,0.335491656208277,0.113892080311301,0.618487689887633,0.455500371629182,0.536284024544477,0.309409308832903,0.0466169475760481,0,0.793218334334533,0.0012867463389803,0.623500388446948,0.61530660864707,0.839754353423377,0.283173731999658,0.0238317623918237,0.572995904619655,1,0.0216304291413153
1,0.480427046263345,0.512211077191452,0.528561486160929,0.599504172732383,0.599504172732383,0.998993005926417,0.79731489457834,0.809230158705359,0.303343735248813,0.781479447948079,7050000000.0,1290000000.0,0.462482910176728,0.0006620662066206,0.0,0.163667776326324,0.163667776326324,0.163667776326324,0.195802212347547,0.322593195161633,0.0492914076561248,0.102678934940151,0.158394215560744,0.0222487885804392,0.848742841404717,0.689449548484611,0.689449548484611,0.217598813505208,5740000000.0,0.0004014910542782,0.26410083067192,0.381943668268693,0.0045266629433293,0.0030150208300321,0.627734209120423,0.0242624864352219,0.215648335701545,0.784351664298455,0.0049250946625012,0.388529646620426,0.0053658477137564,0.10264302115394,0.157386320790287,0.412625280839417,0.139430284857571,0.0006918730281111,0.0091402417416327,0.0001568709574917,0.0001581080293914,0.0611290322580645,0.0083339453314336,0.392833721535017,0.0064432602993621,0.709933128250391,0.412584866674002,0.500073285370594,0.0293065436065442,0.003667401580503,0.0007748455723253,0.200663650713926,0.343593536061984,0.276619944873118,0.0025762684751513,0.891765460676392,0.725817913787221,0.345465254586042,0.0037741630637191,0.925291388061096,0.0021143769697007,0.027137700991982,0.0001298056291445,0.0001106704023592,0.593885433794703,2170000000.0,0.671563508985229,0.454902536470947,0.891765460676392,0.345465254586042,0.117420816183558,0.627595451048721,0.457445756088812,0.58496340715586,0.309360434020899,0.0625968735002857,0,0.777581356077185,0.0025325147726653,0.624927681421576,0.599502575786523,0.8369427358857,0.29237460787879,0.0261183714274623,0.556329484780812,1,0.0157028331527496
1,0.438453663530444,0.472307021369385,0.485197280368328,0.590856022715807,0.590856022715807,0.998732215837596,0.796978450567424,0.808975362495456,0.303301679638244,0.781208149017078,0.0001927660353415,1240000000.0,0.458966810095368,0.0005430543054305,0.0,0.170831401963676,0.170831401963676,0.170831401963676,0.185969556585043,0.312477894885761,0.017907648562397,0.0761338653204136,0.143631844543195,0.021890327640379,0.83688217412369,0.688338129984634,0.688338129984634,0.217472984270091,5560000000.0,0.0003882901861252,0.263289585130273,0.370142692150069,0.0053503733217681,0.0036968784272234,0.629973904467062,0.0105563610829936,0.158750793602806,0.841249206397194,0.0050500386247309,0.37932777582686,0.0067764697279906,0.0775155926848731,0.144913656586984,0.401738692403637,0.0719640179910045,0.0005214409625353,0.0121101371804779,0.0001354707781506,7410000000.0,0.0243548387096774,0.0083456956949605,0.385586033784853,0.0136202263324108,0.739628131156364,0.325170240596456,0.374470390726164,0.0182552305434202,0.0045562232763229,0.0007509214860139,0.128806228256474,0.335024037258203,0.276177039840318,0.0024074003261529,0.77093661202907,0.730948994530051,0.333495245360367,0.0100005367302995,0.917744617438977,0.0019760076044572,0.0276833386623464,0.000195365323793,0.0001743020651919,0.593899503805815,2610000000.0,0.671544604595963,0.497376324019591,0.77093661202907,0.333495245360367,0.118577176562557,0.617899250450362,0.455248186878548,0.535724746616389,0.309543579038309,0.0534359932541586,0,0.754783248812612,0.0123175237121879,0.621697304119556,0.59085398339954,0.835936292572242,0.282434527241739,0.0266456114643668,0.564353556421178,1,0.0227172051131806
1,0.432116218983084,0.480047972088966,0.472402162856684,0.590942504215973,0.590942504215973,0.998831008715727,0.796994083039971,0.808919638030541,0.303122339046048,0.781176569989931,9530000000.0,458000000.0,0.458232052540198,0.0003340334033403,0.0,0.147612827103788,0.147612827103788,0.147612827103788,0.169518767136239,0.308587394779656,0.0259691153561111,0.0794723556713623,0.133840476011147,0.0217457453919722,0.847753576050793,0.576145656387568,0.576145656387568,0.205486418129609,484000000.0,0.0002972566000722,0.263423238610315,0.348263850080101,0.0034614556584846,0.0027517601657918,0.6296023342146,0.0232922058380981,0.2131995041872,0.7868004958128,0.0049467297398693,0.384378292173936,0.0064821585258847,0.0821567573729379,0.138933715406078,0.408737404929912,0.0569715142428786,0.0005478173536363,0.0115508267973717,0.0003145062071029,0.0001891244370711,0.0391935483870968,0.0800464139359311,0.357386761945682,0.0508200670754918,0.672385127467547,0.43188475668414,0.426640575568016,0.0001841506583425,0.0034885193025199,444000000.0,0.22021006260669,0.331267218744867,0.276952214722396,0.0002886482317371,0.991243638238883,0.720511383683061,0.346728400110852,0.0,0.910202775079938,0.001932065381516,0.0496510967387268,0.0001177594941717,0.0001252867192208,0.593854469919138,14600000.0,0.671519634734717,0.348477616964968,0.991243638238883,0.346728400110852,0.110933233663468,0.557226499748256,0.44893862853203,0.500412453400129,0.286311605014692,0.0803948850417633,0,0.709355767663178,0.001862861973009,0.622838540362029,0.590942235940997,0.825856753341712,0.291671418222584,0.0265191575282096,0.563411920721293,1,0.0159292757535055
1,0.506020572319992,0.571140427387702,0.564644788264896,0.604995747992909,0.604995747992909,0.999054823692265,0.797482148200543,0.809409961242853,0.303506882013951,0.781675658970086,968000000.0,1490000000.0,0.457438581481761,0.0004300430043004,0.0,0.187012768109224,0.187012768109224,0.187012768109224,0.231918313321358,0.30441394921129,0.0353615560294629,0.110740167738783,0.18355050086616,0.0221268995344275,0.848040639815511,0.689684418200591,0.689684418200591,0.217626186731308,0.0001493467730354,0.0006185193157648,0.264424085600392,0.364386572780448,0.0099225899451171,0.0068940606647394,0.631635868001808,0.0175598902050903,0.195090243976177,0.804909756023823,0.0053586304673446,0.389565248510903,0.0056985473335283,0.110712133795821,0.18197722645351,0.403532581391517,0.109445277361319,0.001057084597202,0.0059782167818732,9170000000.0,0.0001747509798537,0.0412903225806452,0.0318787362484027,0.401947038737252,0.0281875296966855,0.812192018591927,0.470285869825886,0.571225627059761,0.0834095199970286,0.0079266020809522,0.0040939591115236,0.107871013653006,0.334354796063775,0.277243098060324,0.0055069975210748,0.523199694477634,0.739338344653824,0.334480684249922,0.0171983537890893,0.936047210474212,0.0024131299896839,0.0128616806730025,0.000281474397221,0.0002360055777462,0.593993938467785,0.0001109892590634,0.671605062826196,0.289929992661514,0.523199694477634,0.334480684249922,0.137903051338733,0.674785706982825,0.463465077985736,0.525111558054841,0.32321896407344,0.0294098690746632,0,0.809742773004066,0.0042391823673024,0.624368346943554,0.604992164670984,0.841902316937723,0.287514019543289,0.0272127399514509,0.566595339195215,1,0.0177751301980085
1,0.369765514551748,0.387483645878761,0.412923604047326,0.53290621081307,0.53290621081307,0.994728504460701,0.792397444408922,0.804617527062821,0.303672929166025,0.776653611195088,0.0032697375016897,0.0025462711822104,0.434323914009881,0.0002450245024502,0.0,0.147697105052463,0.147697105052463,0.147697105052463,0.192209511203555,0.313079153993068,0.0010133551129059,0.0751567461933067,0.151690894027265,0.0212079038527574,0.847978114452448,0.68933318121624,0.68933318121624,0.217587448091293,5420000000.0,0.0003668294174833,0.263577872578502,0.363082597518721,0.0137035453867539,0.0078385550857343,0.630540335063903,0.0053137453378199,0.108655561266137,0.891344438733863,0.0051604386981901,0.375031034505897,0.0053658477137564,0.0751461559757031,0.150697534122615,0.396121234206341,0.0104947526236882,0.0004037616791616,0.0156342195485383,3530000000.0,983000000.0,0.0104838709677419,0.0012396633520849,0.374392257072432,0.0149142264973777,0.782081462652402,0.138038758502003,0.201193901113384,0.0754808795868027,0.0092036628398586,0.0140919368721731,0.0280073023800355,0.320634269687655,0.277274026151204,0.0119678529295629,0.233874319731735,0.733978350729162,0.32735001988747,0.0403658351993847,0.872770123798259,0.0019382629657303,0.0534770144219199,0.0007177951887691,0.0005035233980518,0.594193760224527,0.0006891981552692,0.67149016061288,0.572964841876552,0.233874319731735,0.32735001988747,0.123317460945664,0.63129080863347,0.456573227324106,0.493413326249769,0.312848796868348,0.0213892357757969,0,0.704625020104006,0.0001966762088182,0.623791354667598,0.532907123380391,0.833344670017045,0.278632808847694,0.0267693117164998,0.565052035655687,1,0.0347294199708459
1,0.448447326085897,0.463693850850414,0.486000321216339,0.594027011055218,0.594027011055218,0.998886586931378,0.797178490879836,0.809074182282537,0.303328266518489,0.781313693143365,8930000000.0,2840000000.0,0.464620081695646,0.0005740574057405,0.0,0.152669504024272,0.152669504024272,0.152669504024272,0.189656802495982,0.323159086086157,0.0222030642648638,0.0875335884699943,0.153272576636288,0.0219554836804032,0.847533496183965,0.688952542236731,0.688952542236731,0.217542036211164,5120000000.0,0.0004450364511155,0.263264719366545,0.381859841287582,0.0030801775969497,0.0023032188918847,0.63017013465569,0.0157378783319199,0.187592586993984,0.812407413006016,0.004878265009175,0.378416311959972,0.0053658477137564,0.0875225951438761,0.152824070582912,0.400747297443943,0.112443778110945,0.0011504164426364,0.00549917384306,0.0001979516589055,7940000000.0,0.0453225806451613,0.007320476477241,0.390120078695642,0.0111798517981772,0.69394650220253,0.167059082654369,0.237418557447156,0.0108737480522323,0.0021482305340042,0.0004177825802918,0.137936522094396,0.347491356485533,0.27678697379236,0.0027637966590944,0.699851783930165,0.725575050191878,0.336067037312236,0.008649396588502,0.90966153774318,0.0019328227689788,0.0271561042665829,6730000000.0,4930000000.0,0.593866665775162,952000000.0,0.671571037700599,0.761062901754956,0.699851783930165,0.336067037312236,0.116277679120877,0.641067128788553,0.459019917802686,0.605884656625679,0.314094871155732,0.0894866624475781,0,0.748700177361136,0.0016313936099394,0.624707740490586,0.594027392937287,0.834097652862287,0.286192814369792,0.0266386533388429,0.56430859000001,1,0.0186409145333921
1,0.201969482767026,0.200719581334496,0.228652497457037,0.590913677049251,0.590913677049251,0.998625334653653,0.79684619708287,0.808804413377621,0.303294186971994,0.781064710058215,0.0003006548841559,5860000000.0,0.452395930315459,0.0002800280028002,0.0,0.142598289157642,0.142598289157642,0.142598289157642,0.122340928429611,0.305934781070949,0.0413811878941876,0.030534972722091,0.0903818633727499,0.0218845911275173,0.846451872104658,0.685862735905566,0.685862735905566,0.217219265092691,2620000000.0,0.0002651403102558,0.260622731970379,0.333910808092098,0.0092386607218074,0.0056594804407307,0.630583142696675,0.017482377187463,0.194787919097863,0.805212080902137,0.0056661377752316,0.380537841966704,0.0053658477137564,0.0305502629993323,0.0893371540607797,0.420019211626651,0.23688155922039,0.000856218234202,0.0073846048749663,0.0001131152336603,0.0011029737169987,0.0559677419354839,0.0328922051025954,0.355204540829018,0.0034645567654861,0.824975696297718,0.518625809382582,0.779147972018227,0.0656011586291828,0.0059509101476909,0.0022099841161554,0.157383058248207,0.319743437133849,0.277494678640537,0.0088415419236398,0.770974306708698,0.740850338886794,0.338247122567982,0.005659997103083,0.838188848388268,0.0019316996605686,0.161230347567615,8100000000.0,548000000.0,0.593937357245852,2080000000.0,0.671546723382369,0.144851324635205,0.770974306708698,0.338247122567982,0.12296553133644,0.538649242172003,0.445536119599235,0.433670256267335,0.286324207694472,0.0315387911358944,0,0.514452510388198,0.0020256335464259,0.623736708787202,0.590912389406304,0.802162090312877,0.287457822788195,0.0267822703039008,0.565115664250639,1,0.0178083097546216
1,0.377955442889875,0.366550370693415,0.430644038760105,0.593277504720449,0.593616223929431,0.998857006841551,0.795971747003511,0.8080470554047,0.30128180183638,0.780818253295236,0.000112051762595,0.0,0.446512837288107,0.0005470547054705,0.0,0.179933420420547,0.179933420420547,0.179933420420547,0.177365982792852,0.30646530381269,0.011146906241965,0.0898135330999104,0.111696919484823,0.0219375155946628,0.847861298487213,0.688480667625535,0.688480667625535,0.216226336075834,5070000000.0,0.0003901118560216,0.262259987100885,0.359915800454528,0.013320395256177,0.0093919177728397,0.630420473692141,0.0052964188985856,0.108443933851317,0.891556066148683,0.0101645375442424,0.375752377075398,0.0053658477137564,0.0898350350937189,0.112698891486313,0.397523924102017,0.047976011994003,0.0004260801639394,0.0148571623750624,6170000000.0,0.0009887425570077,0.0169354838709677,0.0708194409764552,0.367517695212682,0.0142751178857573,0.804554939634941,0.305771125430142,0.357399283567922,0.148288355818997,0.0110484468635034,0.0153861391403919,0.0507763731196349,0.320819164255026,0.277138369937194,0.0062184728523013,0.434862463320287,0.735442970950729,0.328297235148591,0.0172806975703833,0.887463918628661,0.0019692175075249,0.0723271454686282,0.0002698941792475,0.0002359048643312,0.594020644700063,0.0003008689243008,0.671563943901376,0.0433506861422577,0.434862463320287,0.328297235148591,0.120200813822053,0.637602470395275,0.458035668656343,0.494211677964542,0.313781122934677,0.0219991261477975,0,0.685547809867766,0.0044737863694268,0.624459576778353,0.593273611692823,0.831955635860364,0.278620178900649,0.02673719816218,0.564887266093713,1,0.0348079712908978
1,0.270365134305075,0.183220671609245,0.291396755714974,0.604275068824861,0.604275068824861,0.9980925463951,0.795529057515463,0.807501007727473,0.302107687016345,0.780269901032732,0.001048244817259,1830000000.0,0.459954874478918,0.0004430443044304,0.0,0.136403859930049,0.136403859930049,0.136403859930049,0.136806277772525,0.314706090401075,0.0134609858281531,0.0407947235567136,0.0802892219627928,0.0219724403699365,0.847600385970302,0.686708959373656,0.686708959373656,0.217377043584796,2800000000.0,0.0002390629809177,0.259599350381923,0.360139339070824,0.0038433577430335,0.0017149373601817,0.630513623101053,0.0376111399885098,0.239078513770898,0.760921486229102,0.0053298485842136,0.401520523034873,0.0053658477137564,0.0408096796782126,0.0792775808762537,0.413216098646478,0.0704647676161919,0.0004199933044545,0.0150475840780131,7030000000.0,0.0003782488741422,0.0251612903225806,0.0115094810745707,0.358641821758893,0.0038781301556876,0.68589931365274,0.330474749490096,0.46001377693257,0.0278596956196238,0.002708956024294,0.0006866061280525,0.215306993122187,0.33693076475054,0.276670018741505,0.0032859825777659,0.864131971308532,0.718337601798756,0.355118569249561,0.006339745570901,0.837567977157222,0.0019755062929963,0.196534714585078,0.0001823403703993,0.0001335488114788,0.593846011895579,3060000000.0,0.671555739685325,0.134025040259356,0.864131971308532,0.355118569249561,0.124967580879396,0.623399763077622,0.457169488870087,0.536139782964173,0.305295271632644,0.0729638525063871,0,0.503219421289298,0.00149181661053,0.623647838251815,0.604271233900083,0.770996108606851,0.302055638421154,0.0267602632846436,0.565006653408873,1,0.0137679256480555
1,0.434114951494174,0.462549062363716,0.480057818941057,0.623012727194108,0.623012727194108,0.998632614128884,0.796874280197268,0.808805975745796,0.303328024819578,0.781033552084763,0.0008084147288977,0.0003025575279521,0.486568866745511,0.0005410541054105,0.0,0.156967679406683,0.156967679406683,0.156967679406683,0.194573130377234,0.331187663577845,0.0083942102636235,0.082403713052683,0.15462830458688,0.0220339617048417,0.84807983727736,0.689473612531679,0.689473612531679,0.217602330976377,3700000000.0,0.0003896876315251,0.26425701875034,0.4113296822026,0.0124842044174589,0.0094330912416545,0.630273900357529,0.0061782434638287,0.119267164494966,0.880732835505034,0.0242328161242839,0.373628610347519,0.0053658477137564,0.082352174833488,0.153646029711183,0.400885288904549,0.0524737631184408,0.0002434743793939,0.0259622486839128,3420000000.0,0.0002776346736203,0.0193548387096774,0.0088627116901429,0.382250514461455,0.0003851238837778,0.809043852785962,0.38666944340952,0.410725700133627,0.0005639034079833,0.011388843608067,479000000.0,0.0621180800818133,0.378054486227915,0.277069217514428,0.0031821235978312,0.486479295008233,0.735967799660739,0.328927817344114,0.0144449385806553,0.892959364371422,0.0020970609959046,0.0691708128720663,0.0002513724541865,0.0002423899792446,0.594008261801369,93300000.0,0.671564622614334,0.0114552739908379,0.486479295008233,0.328927817344114,0.120351702986284,0.636929373138738,0.45800126903025,0.709987828192427,0.31362832775262,0.023457564134406,0,0.742136913834905,0.0004396146635045,0.623860400870443,0.623009270759209,0.835860911457677,0.279259676164007,0.0266888791358736,0.564618457210983,1,0.0313752196814952
1,0.387169112270268,0.431748800697776,0.431821832003855,0.604166966949653,0.6042606552415,0.998291980906976,0.796180641105683,0.808175820581805,0.3028286748688,0.78037151532453,0.0008483093192953,4790000000.0,0.462907324928915,0.0005230523052305,0.0,0.197252538873204,0.197252538873204,0.197252538873204,0.137751725441997,0.323017613355026,0.0144289668315259,0.0502402084520805,0.0915116366649092,0.0220267397038009,0.84747179429699,0.682268479052968,0.678431100305181,0.214113158859308,5420000000.0,0.0003862189724074,0.262514861179103,0.380155359338326,0.0080236879136102,0.0075422308783548,0.630122532568047,0.0113615845484639,0.164192641412462,0.835807358587538,0.0053412779117178,0.382917713265769,0.0053658477137564,0.0521601771784976,0.109252695875123,0.397022867730496,0.0344827586206897,0.0003834721475454,0.0164727581687068,0.0001014597788406,6280000000.0,0.0166129032258065,0.026314939118429,0.333325795436557,0.0522515396787427,0.782837655686843,0.456953365191094,0.464654114463128,0.35370729254382,0.0076873258173575,0.0173312516063037,0.108056279938696,0.343524118205932,0.277088771168892,0.0012245683719867,0.623239173619432,0.734906431685772,0.332568625692517,0.0138728139264236,0.909487103653882,0.0019977450236499,0.0506151146813552,0.0005162888877606,0.0005149228266612,0.594006020916084,0.001033778426788,0.671653391518422,0.296431783476139,0.623239173619432,0.332568625692517,0.124576715583448,0.67882560686892,0.46486236356827,0.579814007005738,0.322062420996953,0.0361853970283016,0,0.727138221922601,0.0199268601529265,0.623828631672809,0.604161854693024,0.832901046406316,0.283018834173747,0.0266544410501048,0.564409637874371,1,0.0218421996991174
1,0.435236191683323,0.498855211513301,0.485786176990203,0.596556594935067,0.596578215310108,0.998961345986525,0.79731434121648,0.809251250675724,0.30340923565378,0.781504570818565,5530000000.0,883000000.0,0.462133984214455,0.0003310331033103,0.0,0.183515233239223,0.183515233239223,0.183515233239223,0.192020421669661,0.320754049656929,0.0842748461061452,0.0955133946747007,0.147924983053401,0.0220424321480755,0.847922765095305,0.686030636013341,0.686030636013341,0.217212263334045,628000000.0,0.0004663724478467,0.263396818736353,0.380881859841288,0.0084642481614721,0.0047954614360557,0.629780413966932,0.0132738762892239,0.175529824349246,0.824470175650754,0.0085637086705019,0.379508950239665,0.0062250170615189,0.0955021414496719,0.149181811326446,0.408758840496608,0.24287856071964,0.0010976636604344,0.0057638856274309,0.000144069064493,0.0040321329983561,0.0766129032258065,0.147440623944303,0.392336220347799,0.0046819543725207,0.810300430793978,0.62173578958838,0.75083090627664,0.0913815219463125,0.0068071587646341,0.0029342877150939,0.165140300966625,0.342673896628941,0.277330712648271,0.0046330457949787,0.898106741542358,0.737959958665317,0.336845124638035,0.0006231648299709,0.92385578464401,0.0021093816501689,0.0315719159981286,0.000114122740507,9790000000.0,0.59394009976339,4040000000.0,0.671561487444294,0.0313161159051429,0.898106741542358,0.336845124638035,0.11200925035771,0.611322489487905,0.454664645871756,0.576034235370848,0.307353696414581,0.0343517477324163,0,0.773658527381087,0.0119128598961254,0.623871098994445,0.596552689727768,0.837513373590506,0.284405591414141,0.0265959469622096,0.564016693472042,1,0.0201864490352188
1,0.468532150343685,0.520279110335805,0.519888645002409,0.601356318194266,0.601356318194266,0.998960537155944,0.797282107888132,0.809208025156211,0.303354853398734,0.781453482970202,0.0001327506950042,1140000000.0,0.460530266810934,0.0006010601060106,0.0,0.162066495301504,0.162066495301504,0.162066495301504,0.20100217452964,0.314564617669944,0.027239590423038,0.0951876882989984,0.160352489267154,0.022069028707707,0.847919729997719,0.689202762160192,0.689202762160192,0.217562991711567,6580000000.0,0.0004108988563456,0.263988934735141,0.372266309004881,0.0044636366189185,0.0033194549630873,0.625121231216011,0.0250585907221477,0.217552982434925,0.782447017565076,0.0049728698076405,0.391145492000367,0.0053658477137564,0.0951683032878988,0.159346957243044,0.408607451806817,0.0839580209895053,0.0005559331662828,0.0113621129123847,0.0001494191093283,8020000000.0,0.0396774193548387,0.0070972195702304,0.391929173921892,0.0113680910235424,0.717705720000006,0.306712984355054,0.380118977193739,0.0590896754222861,0.0035402212837392,0.0020196098303465,0.155117411084824,0.338888058403828,0.276613338267636,0.0027416953389589,0.680072352317673,0.726869722842052,0.341448877200253,0.0174019065879628,0.92426761313833,0.0021307629511369,0.0229650372257966,0.0001813540334046,0.0001501533674491,0.593872791894879,7780000000.0,0.671560458840997,0.530582097885304,0.680072352317673,0.341448877200253,0.134312953969687,0.631296289755577,0.457899036156943,0.552306123272982,0.310523083378858,0.0634292046888851,0,0.782607329793646,0.0014724776916974,0.622197995547997,0.601352600350865,0.837737107803461,0.292951936329313,0.0259653983269375,0.547145946190096,1,0.0155299505157318
1,0.356700628869497,0.39751417357174,0.398575940896194,0.622212773317575,0.622212773317575,0.998483327113041,0.796217024647982,0.808212275839226,0.302492229984248,0.78040253294675,0.0009449814282008,0.0002689400248463,0.455631883109803,0.0003000300030003,0.0,0.155998482996924,0.155998482996924,0.155998482996924,0.187671362390092,0.314423144938813,0.0051726484867734,0.0837065385554922,0.148301574150787,0.0220226783159071,0.847781433070499,0.687314542371074,0.687314542371074,0.217356808170472,5880000000.0,0.0003742658233616,0.261992680140802,0.367003837412913,0.0188873045637923,0.011230375539466,0.630532800920535,0.0047547396930484,0.101127671796112,0.898872328203888,0.0058740903569262,0.374748089280961,0.0053658477137564,0.0836712426922012,0.147258879420858,0.401626155678483,0.0449775112443778,0.0002292717072626,0.0275317333925377,1720000000.0,0.0001724814866088,0.0151612903225806,0.0118561167986135,0.373069356188236,0.0117527625300096,0.882284913574421,0.479029864891247,0.706192744142401,0.0882049911724809,0.0123715594875581,0.0065871166646243,0.0707336373153133,0.329253340090864,0.277232248114008,0.0171682667904779,0.654088595989353,0.740197118171636,0.32901835195448,0.0039176367442792,0.904116027154443,0.0020407778485472,0.0743472961887417,0.0006347049564394,0.0004347412553241,0.594215833337627,0.0002084834660271,0.671350817149449,0.182953637097347,0.654088595989353,0.32901835195448,0.1148920797393,0.521700488500084,0.429125232786429,0.526752008141049,0.297363066811105,0.0155297792176608,0,0.713612517816624,0.0002530471117652,0.623895154096199,0.622211331065649,0.834235117093136,0.278227630316284,0.0267671005403063,0.565041018966801,1,0.0375283464589446
